ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.nonpd,N.pd,users.group,hover.text
N01,0.48558362678650907,-0.21055966524492986,-0.6973502516979584,0.30194248117390665,0.38123672325859037,-0.8023560537484501,ANESTHETICS,N,0.8101307170636513,0.4482715670583114,1.464094149528543,1,(0.05-1],9005,11,(500-10k],"drug name: ANESTHETICS
HR (95% CI): 0.81 (0.45; 1.46)
 p-value: 4.9e-01 (adj.: 1.0e+00)
 PD-users: 11
 non-PD-users: 9005"
N02,0.10677597880717368,-0.05340979768514459,-1.6128551605178816,0.033115061409478896,0.011494530023266239,-0.11831412539355542,ANALGESICS,N,0.9479914481703611,0.8884169344586841,1.011560845980173,1,(0.05-1],741974,1443,(250k-1mln],"drug name: ANALGESICS
HR (95% CI): 0.95 (0.89; 1.01)
 p-value: 1.1e-01 (adj.: 1.0e+00)
 PD-users: 1443
 non-PD-users: 741974"
N03,0.5534722107067539,0.045455316460672204,0.5925651456887836,0.076709399449804,0.19580297665798463,-0.10489234373664023,ANTIEPILEPTICS,N,1.0465042420557416,0.9004214533776882,1.2162872447479158,1,(0.05-1],95322,179,(30k-100k],"drug name: ANTIEPILEPTICS
HR (95% CI): 1.05 (0.9; 1.22)
 p-value: 5.5e-01 (adj.: 1.0e+00)
 PD-users: 179
 non-PD-users: 95322"
N05,0.11748242943598465,0.05165502967682945,1.5654286740125092,0.03299737032695792,0.11632868710219763,-0.013018627748538715,PSYCHOLEPTICS,N,1.0530124218140826,0.9870657480364885,1.123365047060441,1,(0.05-1],556397,1563,(250k-1mln],"drug name: PSYCHOLEPTICS
HR (95% CI): 1.05 (0.99; 1.12)
 p-value: 1.2e-01 (adj.: 1.0e+00)
 PD-users: 1563
 non-PD-users: 556397"
N06,1.6398490381489257e-6,0.19127254522111933,4.793391819260413,0.03990338207958793,0.2694817369584527,0.113063353483786,PSYCHOANALEPTICS,N,1.210789401981415,1.119702867779057,1.3092857204682893,6.416489262174788e-4,(0.0001-0.001],325329,788,(250k-1mln],"drug name: PSYCHOANALEPTICS
HR (95% CI): 1.21 (1.12; 1.31)
 p-value: 1.6e-06 (adj.: 6.4e-04)
 PD-users: 788
 non-PD-users: 325329"
N07,0.059155941077435284,-0.26394232668754247,-1.887032599561671,0.13987163059549276,0.010201031738514,-0.5380856851135989,OTHER NERVOUS SYSTEM DRUGS,N,0.7680178325118635,0.5838648844802643,1.0102532396365735,1,(0.05-1],59206,52,(30k-100k],"drug name: OTHER NERVOUS SYSTEM DRUGS
HR (95% CI): 0.77 (0.58; 1.01)
 p-value: 5.9e-02 (adj.: 1.0e+00)
 PD-users: 52
 non-PD-users: 59206"
P01,0.09940355299573175,-0.15228034763848608,-1.647752095246458,0.09241702564226396,0.0288536941786659,-0.33341438945563806,ANTIPROTOZOALS,P,0.8587474991579817,0.71647323367802,1.0292739946814164,1,(0.05-1],95618,121,(30k-100k],"drug name: ANTIPROTOZOALS
HR (95% CI): 0.86 (0.72; 1.03)
 p-value: 9.9e-02 (adj.: 1.0e+00)
 PD-users: 121
 non-PD-users: 95618"
R01,0.6738072042928211,0.019593523664725252,0.42092862181988955,0.04654832826528269,0.11082657060522712,-0.07163952327577662,NASAL PREPARATIONS,R,1.0197867365937698,0.9308663910057878,1.1172011345354338,1,(0.05-1],328840,537,(250k-1mln],"drug name: NASAL PREPARATIONS
HR (95% CI): 1.02 (0.93; 1.12)
 p-value: 6.7e-01 (adj.: 1.0e+00)
 PD-users: 537
 non-PD-users: 328840"
R03,0.0018408026170002902,-0.14531257845460582,-3.1147830269219687,0.04665255242455968,-0.05387525591560209,-0.23674990099360954,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R,0.8647519480333856,0.7891886386323613,0.9475503004242961,0.18006978006796456,(0.05-1],261950,534,(250k-1mln],"drug name: DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
HR (95% CI): 0.86 (0.79; 0.95)
 p-value: 1.8e-03 (adj.: 1.8e-01)
 PD-users: 534
 non-PD-users: 261950"
R05,0.22019486012386658,-0.046422913039762016,-1.2260101376065764,0.037865031956741464,0.027791185868909447,-0.12063701194843349,COUGH AND COLD PREPARATIONS,R,0.9546381478865704,0.8863556377126149,1.0281809632893488,1,(0.05-1],472956,911,(250k-1mln],"drug name: COUGH AND COLD PREPARATIONS
HR (95% CI): 0.95 (0.89; 1.03)
 p-value: 2.2e-01 (adj.: 1.0e+00)
 PD-users: 911
 non-PD-users: 472956"
R06,0.0965769768956577,-0.06881573305983313,-1.6616798824916108,0.04141335150344793,0.012352944366022495,-0.14998441048568875,ANTIHISTAMINES FOR SYSTEMIC USE,R,0.9334986771759188,0.8607213945489648,1.012429557122641,1,(0.05-1],394214,713,(250k-1mln],"drug name: ANTIHISTAMINES FOR SYSTEMIC USE
HR (95% CI): 0.93 (0.86; 1.01)
 p-value: 9.7e-02 (adj.: 1.0e+00)
 PD-users: 713
 non-PD-users: 394214"
S01,0.8662488391559199,0.005909942267728123,0.16842513057383995,0.035089432601847506,0.07468396640529482,-0.06286408186983858,OPHTHALMOLOGICALS,S,1.0059274404305927,0.9390711018036952,1.077543557104125,1,(0.05-1],565195,1191,(250k-1mln],"drug name: OPHTHALMOLOGICALS
HR (95% CI): 1.01 (0.94; 1.08)
 p-value: 8.7e-01 (adj.: 1.0e+00)
 PD-users: 1191
 non-PD-users: 565195"
S02,0.6383849902901718,-0.1004784878302117,-0.46995804828568605,0.21380310050383716,0.3185678889403065,-0.5195248646007299,OTOLOGICALS,S,0.9044045679081268,0.5948030928463492,1.375156975964783,1,(0.05-1],14205,22,(10k-30k],"drug name: OTOLOGICALS
HR (95% CI): 0.9 (0.59; 1.38)
 p-value: 6.4e-01 (adj.: 1.0e+00)
 PD-users: 22
 non-PD-users: 14205"
S03,0.45807157764799733,-0.06668329780207292,-0.7420260086097697,0.08986652358319365,0.10945185183680599,-0.24281844744095182,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,0.9354914266176536,0.7844139131979693,1.1156663523563295,1,(0.05-1],68536,129,(30k-100k],"drug name: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS
HR (95% CI): 0.94 (0.78; 1.12)
 p-value: 4.6e-01 (adj.: 1.0e+00)
 PD-users: 129
 non-PD-users: 68536"
