ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.pd,N.nonpd,users.group,hover.text
N02,0.0012470361207365676,-0.09131311557978146,-3.2278975851094724,0.028288727622900904,-0.035868228270432324,-0.1467580028891306,ANALGESICS,N,0.9127318755814477,0.863502917345095,0.9647674141782789,0.09610783726055808,(0.05-1],1500,889506,(250k-1mln],"drug name: ANALGESICS
HR (95% CI): 0.91 (0.86; 0.96)
 p-value: 1.2e-03 (adj.: 9.6e-02)
 PD-users: 1500
 non-PD-users: 889506"
N03,0.3764650177449117,0.06060237851493816,0.8844283628505833,0.0685215231221349,0.1949020960001511,-0.07369733897027478,ANTIEPILEPTICS,N,1.0624763667550015,0.9289528091115945,1.2151920085073984,1,(0.05-1],212,114587,(100k-250k],"drug name: ANTIEPILEPTICS
HR (95% CI): 1.06 (0.93; 1.22)
 p-value: 3.8e-01 (adj.: 1.0e+00)
 PD-users: 212
 non-PD-users: 114587"
N05,0.10013557274797985,0.0469050535864032,1.6441967273239801,0.02852764076640861,0.10281820205246069,-0.009008094879654288,PSYCHOLEPTICS,N,1.0480224983780486,0.9910323564527549,1.1082899059299565,1,(0.05-1],1663,679511,(250k-1mln],"drug name: PSYCHOLEPTICS
HR (95% CI): 1.05 (0.99; 1.11)
 p-value: 1.0e-01 (adj.: 1.0e+00)
 PD-users: 1663
 non-PD-users: 679511"
N06,2.8752448484187598e-5,0.15494601427712193,4.183128720677689,0.037040699587178816,0.22754445143016006,0.08234757712408382,PSYCHOANALEPTICS,N,1.1675949259475351,1.0858331550127276,1.2555132478731967,0.003693204489442674,(0.001-0.01],837,393148,(250k-1mln],"drug name: PSYCHOANALEPTICS
HR (95% CI): 1.17 (1.09; 1.26)
 p-value: 2.9e-05 (adj.: 3.7e-03)
 PD-users: 837
 non-PD-users: 393148"
N07,6.013640292130019e-5,-0.5939081643983415,-4.012274937035373,0.14802279846684033,-0.3037888105125038,-0.8840275182841792,OTHER NERVOUS SYSTEM DRUGS,N,0.5521651103937109,0.4131157254858668,0.7380167113646449,0.00579331617714282,(0.001-0.01],42,65534,(30k-100k],"drug name: OTHER NERVOUS SYSTEM DRUGS
HR (95% CI): 0.55 (0.41; 0.74)
 p-value: 6.0e-05 (adj.: 5.8e-03)
 PD-users: 42
 non-PD-users: 65534"
P01,0.09052930844524458,-0.1511160440271463,-1.6926121941106411,0.08927977982963077,0.023869108986595555,-0.32610119704088814,ANTIPROTOZOALS,P,0.8597479242587441,0.7217321465784714,1.0241562562668147,1,(0.05-1],104,87118,(30k-100k],"drug name: ANTIPROTOZOALS
HR (95% CI): 0.86 (0.72; 1.02)
 p-value: 9.1e-02 (adj.: 1.0e+00)
 PD-users: 104
 non-PD-users: 87118"
R01,0.36665377301774327,0.0356411174085977,0.9027590801253835,0.0394802092753778,0.11302090569044235,-0.04173867087324695,NASAL PREPARATIONS,R,1.0362838755052908,0.9591203939197688,1.1196553398718536,1,(0.05-1],673,418986,(250k-1mln],"drug name: NASAL PREPARATIONS
HR (95% CI): 1.04 (0.96; 1.12)
 p-value: 3.7e-01 (adj.: 1.0e+00)
 PD-users: 673
 non-PD-users: 418986"
R03,0.005677540181374633,-0.11007510632474493,-2.7658456427262776,0.03979799328795679,-0.03207247282338284,-0.18807773982610704,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R,0.895766855013664,0.8285502933732242,0.9684363942161165,0.31254456565238997,(0.05-1],672,331945,(250k-1mln],"drug name: DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
HR (95% CI): 0.9 (0.83; 0.97)
 p-value: 5.7e-03 (adj.: 3.1e-01)
 PD-users: 672
 non-PD-users: 331945"
R05,0.007031396471975945,-0.09447566469721802,-2.6953536205598088,0.03505130606113049,-0.02577636720631178,-0.16317496218812427,COUGH AND COLD PREPARATIONS,R,0.9098498758288369,0.8494425550842396,0.9745530072526846,0.33868922108886984,(0.05-1],845,516812,(250k-1mln],"drug name: COUGH AND COLD PREPARATIONS
HR (95% CI): 0.91 (0.85; 0.97)
 p-value: 7.0e-03 (adj.: 3.4e-01)
 PD-users: 845
 non-PD-users: 516812"
R06,0.9928090357975269,-3.289418737552677e-4,-0.009012659107817966,0.03649776051886057,0.07120535425957936,-0.07186323800708988,ANTIHISTAMINES FOR SYSTEMIC USE,R,0.9996711122216914,0.9306581657736298,1.0738017129843032,1,(0.05-1],854,503182,(250k-1mln],"drug name: ANTIHISTAMINES FOR SYSTEMIC USE
HR (95% CI): 1 (0.93; 1.07)
 p-value: 9.9e-01 (adj.: 1.0e+00)
 PD-users: 854
 non-PD-users: 503182"
S01,0.33736678966806966,-0.029939575692804504,-0.9593811062809966,0.031207176685878357,0.031225366670695108,-0.09110451805630412,OPHTHALMOLOGICALS,S,0.9705041738191749,0.9129222890494914,1.0317179925370163,1,(0.05-1],1071,580578,(250k-1mln],"drug name: OPHTHALMOLOGICALS
HR (95% CI): 0.97 (0.91; 1.03)
 p-value: 3.4e-01 (adj.: 1.0e+00)
 PD-users: 1071
 non-PD-users: 580578"
S02,0.20975996148785173,-0.2741159561136181,-1.254225754004807,0.2185539208060047,0.15424185734617019,-0.7024737695734065,OTOLOGICALS,S,0.7602439152198223,0.4953583843599502,1.1667730452883263,1,(0.05-1],20,14230,(10k-30k],"drug name: OTOLOGICALS
HR (95% CI): 0.76 (0.5; 1.17)
 p-value: 2.1e-01 (adj.: 1.0e+00)
 PD-users: 20
 non-PD-users: 14230"
S03,0.02605325343338126,-0.18741336564239247,-2.225417058393742,0.08421494071662387,-0.022355114877633947,-0.35247161640715097,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,0.8291009436967256,0.7029485217321979,0.977892909063806,0.9792678512415331,(0.05-1],134,82982,(30k-100k],"drug name: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS
HR (95% CI): 0.83 (0.7; 0.98)
 p-value: 2.6e-02 (adj.: 9.8e-01)
 PD-users: 134
 non-PD-users: 82982"
