ATC_code,pvals,coeff,z.obs,SE,CI.high,CI.low,name,group,HR,HR_l,HR_u,p.adj.FDR,p.val.group,N.nonpd,N.pd,users.group,hover.text
M04,0.12661768255067016,-0.13687145018517985,-1.5275766512044802,0.08960038115092815,0.03874206987170081,-0.3124849702420605,ANTIGOUT PREPARATIONS,M,0.872082324948194,0.7316266250350837,1.0395023300998347,1,(0.05-1],37614,124,(30k-100k],"drug name: ANTIGOUT PREPARATIONS
HR (95% CI): 0.87 (0.73; 1.04)
 p-value: 1.3e-01 (adj.: 1.0e+00)
 PD-users: 124
 non-PD-users: 37614"
M05,3.4982675682998443e-10,0.23154806729261163,6.274914375117578,0.036900593928546305,0.3038719024006997,0.1592242321845235,DRUGS FOR TREATMENT OF BONE DISEASES,M,1.260549916343087,1.1726008520543232,1.3550954604960075,1.5672387249987772e-8,(0-0.00001],142313,882,(100k-250k],"drug name: DRUGS FOR TREATMENT OF BONE DISEASES
HR (95% CI): 1.26 (1.17; 1.36)
 p-value: 3.5e-10 (adj.: 1.6e-08)
 PD-users: 882
 non-PD-users: 142313"
N01,0.2614853398774692,-0.1990186210903875,-1.1228873519753146,0.17723827839033554,0.14836202123655381,-0.5463992634173288,ANESTHETICS,N,0.8195346325623714,0.5790309993270731,1.1599327406472035,1,(0.05-1],15939,29,(10k-30k],"drug name: ANESTHETICS
HR (95% CI): 0.82 (0.58; 1.16)
 p-value: 2.6e-01 (adj.: 1.0e+00)
 PD-users: 29
 non-PD-users: 15939"
N02,1.9418094222468534e-13,0.18581454854056917,7.3527424030060695,0.02527146176977469,0.23534570344600841,0.13628339363512992,ANALGESICS,N,1.2041989192217835,1.1460066185617113,1.265346127647015,1.1184928283690115e-11,(0-0.00001],981897,3286,(250k-1mln],"drug name: ANALGESICS
HR (95% CI): 1.2 (1.15; 1.27)
 p-value: 1.9e-13 (adj.: 1.1e-11)
 PD-users: 3286
 non-PD-users: 981897"
N03,1.1781922773097548e-28,0.4758639818690754,11.105603115975372,0.042848999455468266,0.5598464775753695,0.39188148616278123,ANTIEPILEPTICS,N,1.6094040929334008,1.4797623286981092,1.7504037534389842,9.501032575690447e-27,(0-0.00001],145626,583,(100k-250k],"drug name: ANTIEPILEPTICS
HR (95% CI): 1.61 (1.48; 1.75)
 p-value: 1.2e-28 (adj.: 9.5e-27)
 PD-users: 583
 non-PD-users: 145626"
N05,8.51272181238634e-46,0.3640667280814671,14.205144225552452,0.025629217296264953,0.41429907093409746,0.3138343852288368,PSYCHOLEPTICS,N,1.4391702440233545,1.368663046959,1.5133096461427935,1.7161809834628849e-43,(0-0.00001],720956,3456,(250k-1mln],"drug name: PSYCHOLEPTICS
HR (95% CI): 1.44 (1.37; 1.51)
 p-value: 8.5e-46 (adj.: 1.7e-43)
 PD-users: 3456
 non-PD-users: 720956"
N06,8.030734940414829e-117,0.612760692029978,22.976380757417786,0.026669156404546084,0.665031278080954,0.560490105979002,PSYCHOANALEPTICS,N,1.845519282885114,1.7515307256492798,1.944551342219947,3.2380230181884354e-114,(0-0.00001],438978,2097,(250k-1mln],"drug name: PSYCHOANALEPTICS
HR (95% CI): 1.85 (1.75; 1.94)
 p-value: 8.0e-117 (adj.: 3.2e-114)
 PD-users: 2097
 non-PD-users: 438978"
N07,0.01850967355238641,-0.22339259510892837,-2.355261525223829,0.09484831842090172,-0.037493307009774074,-0.40929188320808263,OTHER NERVOUS SYSTEM DRUGS,N,0.7998007897712904,0.6641203584485522,0.963200864393219,0.2764137449181649,(0.05-1],69255,107,(30k-100k],"drug name: OTHER NERVOUS SYSTEM DRUGS
HR (95% CI): 0.8 (0.66; 0.96)
 p-value: 1.9e-02 (adj.: 2.8e-01)
 PD-users: 107
 non-PD-users: 69255"
P01,0.008476328477068492,-0.1667002354830731,-2.632482920233885,0.06332433696028025,-0.042586815696045235,-0.290813655270101,ANTIPROTOZOALS,P,0.84645330997793,0.7476549866045139,0.9583072657971728,0.1424036681268767,(0.05-1],124607,230,(100k-250k],"drug name: ANTIPROTOZOALS
HR (95% CI): 0.85 (0.75; 0.96)
 p-value: 8.5e-03 (adj.: 1.4e-01)
 PD-users: 230
 non-PD-users: 124607"
P02,0.4451466216441989,-0.7635989110531034,-0.7635312686576036,1.000088591519793,1.1965387096750801,-2.723736531781287,ANTHELMINTICS,P,0.46598636215194367,0.06562907060146055,3.308644899609014,1,(0.05-1],882,1,(500-10k],"drug name: ANTHELMINTICS
HR (95% CI): 0.47 (0.07; 3.31)
 p-value: 4.5e-01 (adj.: 1.0e+00)
 PD-users: 1
 non-PD-users: 882"
R01,0.4000754073092608,-0.029623616288912618,-0.8414865669793418,0.03520390871508691,0.03937477690769345,-0.09862200948551869,NASAL PREPARATIONS,R,0.9708108621873949,0.9060851348887184,1.0401602386477555,1,(0.05-1],413032,922,(250k-1mln],"drug name: NASAL PREPARATIONS
HR (95% CI): 0.97 (0.91; 1.04)
 p-value: 4.0e-01 (adj.: 1.0e+00)
 PD-users: 922
 non-PD-users: 413032"
R03,7.9634587104712e-7,-0.16828249809166676,-4.936260835113568,0.03409108710273311,-0.10146519517649194,-0.23509980100684158,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,R,0.8451150575682049,0.7904919537989701,0.9035126253924445,2.9189972592478984e-5,(0.00001-0.0001],346609,985,(250k-1mln],"drug name: DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
HR (95% CI): 0.85 (0.79; 0.9)
 p-value: 8.0e-07 (adj.: 2.9e-05)
 PD-users: 985
 non-PD-users: 346609"
R05,8.176816730544487e-9,-0.1626214810618066,-5.764772285634167,0.028209523811904922,-0.1073318303694479,-0.2179111317541653,COUGH AND COLD PREPARATIONS,R,0.8499128356400701,0.8041969060594022,0.8982275643477646,3.296923754234092e-7,(0-0.00001],610030,1612,(250k-1mln],"drug name: COUGH AND COLD PREPARATIONS
HR (95% CI): 0.85 (0.8; 0.9)
 p-value: 8.2e-09 (adj.: 3.3e-07)
 PD-users: 1612
 non-PD-users: 610030"
R06,0.44209375083000013,0.0232411374846562,0.7686624011034796,0.030235819328864776,0.08250225441229117,-0.03601997944297878,ANTIHISTAMINES FOR SYSTEMIC USE,R,1.0235133172191746,0.9646210206999147,1.0860011217305738,1,(0.05-1],501312,1376,(250k-1mln],"drug name: ANTIHISTAMINES FOR SYSTEMIC USE
HR (95% CI): 1.02 (0.96; 1.09)
 p-value: 4.4e-01 (adj.: 1.0e+00)
 PD-users: 1376
 non-PD-users: 501312"
S01,0.01382747326569219,0.06352606231813943,2.461714381801527,0.025805618550942495,0.1141041452767654,0.012947979359513445,OPHTHALMOLOGICALS,S,1.065587257113673,1.0130321674068965,1.120868852002568,0.21443423322015664,(0.05-1],690142,2469,(250k-1mln],"drug name: OPHTHALMOLOGICALS
HR (95% CI): 1.07 (1.01; 1.12)
 p-value: 1.4e-02 (adj.: 2.1e-01)
 PD-users: 2469
 non-PD-users: 690142"
S02,0.286330798115567,-0.14847470278099906,-1.0662054077961456,0.13925525203243655,0.1244605758606247,-0.4214099814226228,OTOLOGICALS,S,0.8620218136492794,0.6561210488186505,1.13253737026897,1,(0.05-1],21690,50,(10k-30k],"drug name: OTOLOGICALS
HR (95% CI): 0.86 (0.66; 1.13)
 p-value: 2.9e-01 (adj.: 1.0e+00)
 PD-users: 50
 non-PD-users: 21690"
S03,0.003882902578598292,-0.1881634256455192,-2.887521346249417,0.06516434099783312,-0.06044366421347941,-0.31588318707755897,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S,0.8284793014039583,0.7291446187069273,0.9413467990369601,0.07116368902592304,(0.05-1],91923,228,(30k-100k],"drug name: OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS
HR (95% CI): 0.83 (0.73; 0.94)
 p-value: 3.9e-03 (adj.: 7.1e-02)
 PD-users: 228
 non-PD-users: 91923"
